Date,Status,Users,UUIDs,Link,Ticket Number,Legundo Mentioned
"Aug 23, 2020 12:31 PM",Withdrawn,"['ItsWilven#0001', 'PastaCode#7977', 'Dominion Tickets#4843']","['143323590970966016', '403962378200547328', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747100354855829575/transcript-pending-0099.html,0099,False
"Aug 23, 2020 2:15 PM",Withdrawn,"['ItsWilven#0001', 'erehna?#7490', 'Dominion Tickets#4843']","['143323590970966016', '671163310200193065', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747104458386964581/transcript-pending-0101.html,0101,False
"Aug 23, 2020 2:03 PM",Withdrawn,"['nicoleBRUH#8986', 'ItsWilven#0001', 'Dominion Tickets#4843']","['143323590970966016', '355814337627029507', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747104558496481330/transcript-pending-0100.html,0100,False
"Aug 22, 2020 9:41 PM",Withdrawn,"['Xcerty#1132', 'kevcai#8037', 'hamtheman#3813', 'Dominion Tickets#4843']","['466933907485491222', '694900866037317692', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747110586239942746/transcript-claimed-0084.html,0084,False
"Aug 23, 2020 4:46 PM",Denied,"['Unlegend_mapri_50(Hirsch)#1167', 'Xcerty#1132', 'Dominion Tickets#4843']","['663447617715568650', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747183571822968862/transcript-claimed-0102.html,0102,False
"Aug 23, 2020 6:26 PM",Accepted,"['Dominion Tickets#4843', 'BobTheSnob_#8659', 'Xcerty#1132', '-Djoopie-#3369', 'Lord_Bones#1337']","['383372912054370309', '557628352828014614', '288029188953473026', '165160335903424512', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747189921814544404/transcript-pending-0103.html,0103,False
"Aug 23, 2020 7:51 PM",Accepted,"['Delanium#6948', 'Xcerty#1132', 'Lord_Bones#1337', 'Dominion Tickets#4843']","['165160335903424512', '225814501860179970', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747190180930256977/transcript-pending-0104.html,0104,False
"Aug 23, 2020 9:46 PM",Withdrawn,['Dominion Tickets#4843'],['557628352828014614'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747210065152573489/transcript-pending-0105.html,0105,False
"Aug 23, 2020 7:51 PM",Accepted,"['Dominion Tickets#4843', 'BobTheSnob_#8659', 'Xcerty#1132', 'Lord_Bones#1337', 'Delanium#6948']","['383372912054370309', '557628352828014614', '165160335903424512', '257582185932914688', '225814501860179970']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747210453289271336/transcript-pending-0104.html,0104,False
"Aug 23, 2020 6:26 PM",Accepted,"['Dominion Tickets#4843', 'BobTheSnob_#8659', 'Xcerty#1132', '-Djoopie-#3369', 'Lord_Bones#1337']","['383372912054370309', '557628352828014614', '288029188953473026', '165160335903424512', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747210463955124345/transcript-pending-0103.html,0103,False
"Aug 23, 2020 10:31 PM",Withdrawn,['Dominion Tickets#4843'],['557628352828014614'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747273457359912990/transcript-open-0106.html,0106,False
"Aug 23, 2020 1:37 AM",Withdrawn,"['AgentAv#3237', 'Chubbsffs#5533', 'Dominion Tickets#4843']","['427230330487832586', '321916394327506945', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747278010868170922/transcript-open-0094.html,0094,False
"Aug 24, 2020 12:07 PM",Withdrawn,"['Hilderos#0001', 'Chubbsffs#5533', 'Dominion Tickets#4843']","['455305821459447809', '321916394327506945', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747464962741370890/transcript-pending-0107.html,0107,False
"Aug 22, 2020 9:45 PM",Withdrawn,"['rxxce16#9555', 'Xcerty#1132', 'Dominion Tickets#4843']","['455394067996737546', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747465022841684009/transcript-pending-0086.html,0086,False
"Aug 25, 2020 10:10 PM",Withdrawn,"['lalondes#7633', 'Xcerty#1132', 'ItsWilven#0001', 'Dominion Tickets#4843']","['143323590970966016', '280429223234109444', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747950554294255676/transcript-pending-0108.html,0108,False
"Aug 26, 2020 1:12 AM",Withdrawn,['Dominion Tickets#4843'],['557628352828014614'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/747986785170096168/transcript-open-0109.html,0109,False
"Aug 27, 2020 4:40 AM",Withdrawn,"['Xcerty#1132', 'Endoreon#1162', 'Dominion Tickets#4843']","['152579751947534336', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748485076647673895/transcript-pending-0111.html,0111,False
"Aug 26, 2020 8:51 PM",Withdrawn,"['ItsWilven (He/Him)#0001', 'Dominion Tickets#4843']","['143323590970966016', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748595858219728906/transcript-pending-0110.html,0110,False
"Aug 27, 2020 11:19 AM",Withdrawn,"['BobTheSnob_#8659', 'New World Order#7383', 'Dominion Tickets#4843']","['312844466639863808', '257582185932914688', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748652596738261073/transcript-pending-0112.html,0112,False
"Aug 27, 2020 2:27 PM",Withdrawn,"['HunteR#0931', 'ClaysLostTime#2842', 'Dominion Tickets#4843']","['368406062119780352', '162392061864181761', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748652721271341196/transcript-pending-0113.html,0113,False
"Aug 27, 2020 5:34 PM",Withdrawn,"['Xcerty#1132', 'Squiddylion#9355', 'kevcai#8037', 'Dominion Tickets#4843']","['466933907485491222', '555469467958771712', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748837760319619143/transcript-pending-0114.html,0114,False
"Aug 28, 2020 12:02 AM",Withdrawn,"['Piocoo#4623', 'Chubbsffs#5533', 'Dominion Tickets#4843']","['321916394327506945', '748687410191269910', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748847293574414346/transcript-pending-0116.html,0116,False
"Aug 28, 2020 8:56 AM",Accepted,"['BobTheSnob_#8659', 'Sayyt66#0420', 'Lord_Bones#1337', 'Dominion Tickets#4843']","['165160335903424512', '257582185932914688', '299280626320670721', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748869922255405167/transcript-pending-0117.html,0117,False
"Aug 27, 2020 10:09 PM",Withdrawn,"['drhowieh#3206', 'Xcerty#1132', 'Dominion Tickets#4843']","['315309075606798336', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748906981338775582/transcript-pending-0115.html,0115,False
"Aug 27, 2020 10:09 PM",Withdrawn,"['drhowieh#3206', 'Xcerty#1132', 'Dominion Tickets#4843']","['315309075606798336', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748908511668207767/transcript-pending-0115.html,0115,False
"Aug 28, 2020 8:56 AM",Accepted,"['BobTheSnob_#8659', 'Sayyt66#0420', 'Lord_Bones#1337', 'Dominion Tickets#4843']","['165160335903424512', '257582185932914688', '299280626320670721', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748908533285781574/transcript-pending-0117.html,0117,False
"Aug 27, 2020 5:34 PM",Accepted,"['Dominion Tickets#4843', 'Squiddylion#9355', 'Xcerty#1132', 'Lord_Bones#1337', 'kevcai#8037']","['466933907485491222', '555469467958771712', '383372912054370309', '557628352828014614', '165160335903424512']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748908542810914826/transcript-pending-0114.html,0114,False
"Aug 28, 2020 4:41 PM",Withdrawn,"['ScabBrain#3559', 'kevcai#8037', 'Dominion Tickets#4843']","['407365081588957184', '466933907485491222', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/748989733199282216/transcript-pending-0118.html,0118,False
"Aug 28, 2020 7:48 PM",Accepted,"['danielxd#3553', 'Xcerty#1132', 'Lord_Bones#1337', 'Dominion Tickets#4843']","['165160335903424512', '381540736765788160', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749042885063868556/transcript-pending-0120.html,0120,False
"Aug 28, 2020 5:58 PM",Withdrawn,"['kevcai#8037', 'rian#0139', 'Dominion Tickets#4843']","['466933907485491222', '189496892084846592', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749267784495530045/transcript-pending-0119.html,0119,False
"Aug 29, 2020 5:38 PM",Withdrawn,"['ant#4756', 'Xcerty#1132', 'ItsWilven (He/Him)#0001', 'Dominion Tickets#4843']","['143323590970966016', '207595664522084352', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749344324726292570/transcript-pending-0123.html,0123,False
"Aug 29, 2020 6:34 PM",Withdrawn,"['kevcai#8037', 'Duck_Duck#5711', 'Dominion Tickets#4843']","['466933907485491222', '749329580111954003', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749345995438948412/transcript-pending-0124.html,0124,False
"Aug 29, 2020 5:38 PM",Withdrawn,"['ant#4756', 'Xcerty#1132', 'ItsWilven (He/Him)#0001', 'Dominion Tickets#4843']","['143323590970966016', '207595664522084352', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749346034555289610/transcript-pending-0123.html,0123,False
"Aug 29, 2020 4:39 PM",Withdrawn,"['Cats_4_Change#4823', 'Lord_Bones#1337', 'BobTheSnob_#8659', 'Dominion Tickets#4843']","['165160335903424512', '257582185932914688', '479441645520027671', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749360632721309736/transcript-pending-0122.html,0122,False
"Aug 29, 2020 7:33 PM",Withdrawn,"['InfinityBreach#5995', 'Xcerty#1132', 'Dominion Tickets#4843']","['383372912054370309', '155925544158887936', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749385162453942333/transcript-pending-0125.html,0125,False
"Aug 29, 2020 8:42 PM",Withdrawn,"['ItsWilven (He/Him)#0001', 'JuanDelPueblo#1401', 'Dominion Tickets#4843']","['271392262510870528', '143323590970966016', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749400989055975545/transcript-pending-0126.html,0126,False
"Aug 29, 2020 11:30 PM",Withdrawn,"['skeletron#0026', 'Dominion Tickets#4843']","['205774621998317569', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749411571662585907/transcript-open-0130.html,0130,False
"Aug 29, 2020 11:30 PM",Withdrawn,"['skeletron#0026', 'Dominion Tickets#4843']","['205774621998317569', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749420913883349002/transcript-open-0130.html,0130,False
"Aug 29, 2020 11:10 PM",Withdrawn,"['Xcerty#1132', 'snooky#9135', 'Dominion Tickets#4843']","['396389782651011075', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749426471910768710/transcript-pending-0129.html,0129,False
"Aug 29, 2020 10:59 PM",Withdrawn,"['Biggs#2885', 'Xcerty#1132', 'Dominion Tickets#4843']","['483221469313368064', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749426770293293056/transcript-pending-0128.html,0128,False
"Aug 30, 2020 12:11 AM",Withdrawn,"['AlexDiamond2103#2651', 'Xcerty#1132', 'Dominion Tickets#4843']","['383372912054370309', '335676626962743296', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749427005224648805/transcript-pending-0132.html,0132,False
"Aug 29, 2020 11:39 PM",Withdrawn,"['skeletron#0026', 'Xcerty#1132', 'Dominion Tickets#4843']","['205774621998317569', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749427660689637536/transcript-pending-0131.html,0131,False
"Aug 29, 2020 10:24 PM",Withdrawn,"['Xcerty#1132', 'TreycPlays#7250', 'Dominion Tickets#4843']","['383372912054370309', '498204591372894218', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749439667669303347/transcript-pending-0127.html,0127,False
"Aug 30, 2020 4:44 AM",Withdrawn,"['Flowers#7864', 'Xcerty#1132', 'Dominion Tickets#4843']","['383372912054370309', '426101769370599426', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749493937760370728/transcript-pending-0137.html,0137,False
"Aug 30, 2020 7:23 AM",Withdrawn,"['AirKing577#3732', 'Dominion Tickets#4843']","['407390850180710401', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749532355483664404/transcript-pending-0140.html,0140,False
"Aug 30, 2020 12:18 AM",Withdrawn,"['Xcerty#1132', 'Egg#0889', 'Dominion Tickets#4843']","['383372912054370309', '190332734747574272', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749616064777945168/transcript-pending-0133.html,0133,False
"Aug 30, 2020 3:32 AM",Withdrawn,"['Xcerty#1132', 'violet#4697', 'Dominion Tickets#4843']","['622525961493020692', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749616274899992676/transcript-pending-0134.html,0134,False
"Aug 30, 2020 3:50 AM",Withdrawn,"['BrizFulgur#2519', 'Xcerty#1132', 'Dominion Tickets#4843']","['179140432922411009', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749616568916246648/transcript-pending-0135.html,0135,False
"Aug 30, 2020 4:44 AM",Withdrawn,"['Flowers#7864', 'Xcerty#1132', 'Dominion Tickets#4843']","['383372912054370309', '426101769370599426', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749616801121435658/transcript-pending-0137.html,0137,False
"Aug 30, 2020 12:31 PM",Withdrawn,"['TheDoddsy#9736', 'BobTheSnob_#8659', 'Dominion Tickets#4843']","['257582185932914688', '662644942501314573', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749618817667301456/transcript-pending-0141.html,0141,False
"Aug 30, 2020 12:31 PM",Withdrawn,"['TheDoddsy#9736', 'BobTheSnob_#8659', 'Dominion Tickets#4843']","['257582185932914688', '662644942501314573', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749622021843058729/transcript-pending-0141.html,0141,False
"Aug 30, 2020 7:23 AM",Accepted,"['AirKing577#3732', 'Xcerty#1132', 'Lord_Bones#1337', 'Dominion Tickets#4843']","['165160335903424512', '407390850180710401', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749623520027344926/transcript-open-0140.html,0140,False
"Aug 30, 2020 7:23 AM",Accepted,"['AirKing577#3732', 'Xcerty#1132', 'Lord_Bones#1337', 'Dominion Tickets#4843']","['165160335903424512', '407390850180710401', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749623658301095956/transcript-open-0140.html,0140,False
"Aug 30, 2020 3:13 PM",Withdrawn,"['MD#5547', 'kevcai#8037', 'Lord_Bones#1337', 'Dominion Tickets#4843']","['165160335903424512', '466933907485491222', '206243604220346368', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749661180603269220/transcript-claimed-0142.html,0142,False
"Aug 30, 2020 4:31 AM",Withdrawn,"['Cloud#9898', 'Xcerty#1132', 'Dominion Tickets#4843']","['257328056585289730', '383372912054370309', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749760250432979034/transcript-pending-0136.html,0136,False
"Aug 30, 2020 6:19 PM",Accepted,"['BobTheSnob_#8659', 'Lord_Bones#1337', 'Manteio#0001', 'Dominion Tickets#4843']","['165160335903424512', '257582185932914688', '190947921988943873', '557628352828014614']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/749897128582840331/transcript-pending-0145.html,0145,False
